"SID","article_cond","article_number","topic","n_articles","msg_rel_self","msg_rel_social","msg_share","sharing_type","sharing_type_key","sharing_behavior","n_words"
"s245","control",80,"health",6,90,90,90,0,"msg_share_narrow",0,52
"s245","self",96,"climate",6,90,90,90,0,"msg_share_narrow",0,49
"s246","control",2,"climate",10,100,100,60,0,"msg_share_narrow",0,16
"s246","control",22,"health",10,100,100,90,0,"msg_share_narrow",0,21
"s246","self",56,"climate",10,100,100,60,0,"msg_share_narrow",0,42
"s246","other",21,"health",10,80,80,20,0,"msg_share_narrow",0,24
"s246","other",104,"climate",10,30,60,20,0,"msg_share_narrow",0,36
"s246","self",60,"health",10,70,90,10,0,"msg_share_narrow",0,11
"s246","control",44,"climate",10,100,100,80,0,"msg_share_narrow",0,9
"s246","other",17,"health",10,30,90,80,0,"msg_share_narrow",0,14
"s246","control",58,"climate",10,90,90,90,0,"msg_share_narrow",0,16
"s246","self",43,"health",10,70,100,30,0,"msg_share_narrow",0,12
"s247","other",89,"climate",12,10,40,0,0,"msg_share_narrow",0,13
"s247","control",90,"health",12,70,30,0,0,"msg_share_narrow",0,20
"s247","self",20,"climate",12,10,10,0,0,"msg_share_narrow",0,23
"s247","other",102,"health",12,10,60,0,0,"msg_share_narrow",0,16
"s247","self",40,"climate",12,60,60,0,0,"msg_share_narrow",0,33
"s247","control",30,"health",12,70,70,0,0,"msg_share_narrow",0,20
"s247","self",29,"climate",12,80,80,0,0,"msg_share_narrow",0,19
"s247","control",36,"health",12,40,60,0,0,"msg_share_narrow",0,11
"s247","other",11,"climate",12,80,80,0,0,"msg_share_narrow",0,28
"s247","control",71,"health",12,10,10,0,0,"msg_share_narrow",0,23
"s247","self",58,"climate",12,60,60,0,0,"msg_share_narrow",0,20
"s247","other",32,"health",12,90,90,0,0,"msg_share_narrow",0,35
"s248","self",63,"health",7,60,80,40,0,"msg_share_narrow",0,25
"s248","other",96,"climate",7,30,80,40,0,"msg_share_narrow",0,48
"s248","control",64,"health",7,60,80,50,0,"msg_share_narrow",0,49
"s248","other",106,"climate",7,40,70,40,0,"msg_share_narrow",0,43
"s248","self",100,"health",7,60,70,40,0,"msg_share_narrow",0,52
"s248","control",81,"climate",7,60,70,50,0,"msg_share_narrow",0,34
"s248","control",101,"health",7,60,80,40,0,"msg_share_narrow",0,27
"s249","control",101,"health",16,80,70,80,0,"msg_share_narrow",0,12
"s249","other",99,"climate",16,60,60,30,0,"msg_share_narrow",0,14
"s249","self",64,"health",16,30,60,60,0,"msg_share_narrow",0,15
"s249","self",106,"climate",16,80,80,50,0,"msg_share_narrow",0,22
"s249","other",95,"health",16,30,30,60,0,"msg_share_narrow",0,22
"s249","control",69,"climate",16,60,60,40,0,"msg_share_narrow",0,16
"s249","control",48,"health",16,20,70,70,0,"msg_share_narrow",0,13
"s249","other",4,"climate",16,80,80,30,0,"msg_share_narrow",0,18
"s249","self",91,"health",16,80,60,60,0,"msg_share_narrow",0,25
"s249","self",56,"climate",16,90,70,50,0,"msg_share_narrow",0,28
"s249","other",75,"health",16,70,70,50,0,"msg_share_narrow",0,21
"s249","control",10,"climate",16,40,40,40,0,"msg_share_narrow",0,15
"s249","control",57,"health",16,60,60,20,0,"msg_share_narrow",0,14
"s249","self",54,"climate",16,80,80,50,0,"msg_share_narrow",0,25
"s249","other",63,"health",16,60,60,40,0,"msg_share_narrow",0,21
"s249","control",85,"climate",16,40,40,40,0,"msg_share_narrow",0,16
"s250","self",85,"climate",7,60,60,60,0,"msg_share_narrow",0,55
"s250","other",44,"climate",7,30,30,10,0,"msg_share_narrow",0,66
"s250","other",95,"health",7,40,60,60,0,"msg_share_narrow",0,15
"s250","control",56,"climate",7,80,80,60,0,"msg_share_narrow",0,25
"s250","self",87,"health",7,20,30,30,0,"msg_share_narrow",0,41
"s250","control",1,"climate",7,70,70,40,0,"msg_share_narrow",0,22
"s250","other",42,"health",7,40,30,20,0,"msg_share_narrow",0,17
"s251","control",101,"health",18,20,60,10,0,"msg_share_narrow",0,6
"s251","self",53,"climate",18,80,80,40,0,"msg_share_narrow",0,31
"s251","control",66,"climate",18,100,100,90,0,"msg_share_narrow",0,22
"s251","control",25,"health",18,60,100,60,0,"msg_share_narrow",0,14
"s251","self",88,"climate",18,80,80,10,0,"msg_share_narrow",0,21
"s251","other",95,"health",18,10,80,30,0,"msg_share_narrow",0,19
"s251","other",84,"climate",18,100,100,100,0,"msg_share_narrow",0,26
"s251","self",43,"health",18,80,80,60,0,"msg_share_narrow",0,19
"s251","control",111,"climate",18,100,70,10,0,"msg_share_narrow",0,8
"s251","self",64,"health",18,100,100,80,0,"msg_share_narrow",0,15
"s251","control",108,"climate",18,100,100,30,0,"msg_share_narrow",0,10
"s251","other",41,"health",18,100,100,0,0,"msg_share_narrow",0,12
"s251","self",14,"climate",18,60,60,10,0,"msg_share_narrow",0,16
"s251","other",5,"health",18,80,80,10,0,"msg_share_narrow",0,11
"s251","control",18,"climate",18,70,70,10,0,"msg_share_narrow",0,12
"s251","control",97,"health",18,60,60,20,0,"msg_share_narrow",0,9
"s251","self",82,"climate",18,80,100,10,0,"msg_share_narrow",0,13
"s251","other",33,"health",18,90,90,0,0,"msg_share_narrow",0,6
"s252","other",59,"health",8,70,70,70,0,"msg_share_narrow",0,27
"s252","control",14,"climate",8,30,30,70,0,"msg_share_narrow",0,19
"s252","self",21,"health",8,80,90,90,0,"msg_share_narrow",0,32
"s252","control",28,"climate",8,100,100,100,0,"msg_share_narrow",0,19
"s252","self",60,"health",8,20,30,0,0,"msg_share_narrow",0,34
"s252","other",12,"climate",8,20,20,0,0,"msg_share_narrow",0,32
"s252","control",100,"health",8,0,0,0,0,"msg_share_narrow",0,33
"s252","control",34,"health",8,0,0,0,0,"msg_share_narrow",0,23
"s253","other",31,"climate",5,80,80,0,0,"msg_share_narrow",0,30
"s253","self",43,"health",5,80,90,0,0,"msg_share_narrow",0,17
"s253","control",11,"climate",5,80,100,0,0,"msg_share_narrow",0,12
"s253","control",48,"health",5,30,40,0,0,"msg_share_narrow",0,31
"s253","control",40,"climate",5,0,0,0,0,"msg_share_narrow",0,37
"s254","other",73,"health",9,0,0,0,0,"msg_share_narrow",0,43
"s254","control",20,"climate",9,20,20,10,0,"msg_share_narrow",0,44
"s254","self",78,"health",9,10,10,0,0,"msg_share_narrow",0,53
"s254","self",85,"climate",9,10,10,0,0,"msg_share_narrow",0,48
"s254","control",56,"climate",9,0,0,0,0,"msg_share_narrow",0,83
"s254","self",56,"climate",9,10,10,0,0,"msg_share_narrow",0,68
"s254","other",45,"health",9,10,10,0,0,"msg_share_narrow",0,24
"s254","control",50,"climate",9,0,0,0,0,"msg_share_narrow",0,13
"s255","self",51,"climate",11,40,10,0,0,"msg_share_narrow",0,9
"s255","control",39,"health",11,80,90,0,0,"msg_share_narrow",0,23
"s255","other",44,"climate",11,70,80,0,0,"msg_share_narrow",0,10
"s255","control",59,"health",11,80,90,0,0,"msg_share_narrow",0,19
"s255","self",11,"climate",11,100,100,0,0,"msg_share_narrow",0,29
"s255","other",25,"health",11,0,100,0,0,"msg_share_narrow",0,22
"s255","self",65,"climate",11,100,100,0,0,"msg_share_narrow",0,16
"s255","other",42,"health",11,0,0,0,0,"msg_share_narrow",0,8
"s255","control",10,"climate",11,90,100,0,0,"msg_share_narrow",0,26
"s255","control",9,"health",11,100,100,0,0,"msg_share_narrow",0,15
"s255","self",67,"climate",11,100,100,0,0,"msg_share_narrow",0,14
"s256","self",39,"health",5,70,70,70,0,"msg_share_narrow",0,29
"s256","other",1,"climate",5,60,80,60,0,"msg_share_narrow",0,34
"s256","control",55,"health",5,70,60,80,0,"msg_share_narrow",0,49
"s256","control",88,"climate",5,80,80,90,0,"msg_share_narrow",0,49
"s256","self",68,"health",5,60,80,80,0,"msg_share_narrow",0,44
"s257","other",4,"climate",4,100,70,0,0,"msg_share_narrow",0,33
"s257","control",25,"health",4,100,40,0,0,"msg_share_narrow",0,40
"s257","self",67,"climate",4,100,100,0,0,"msg_share_narrow",0,23
"s257","other",64,"health",4,20,100,0,0,"msg_share_narrow",0,20
"s258","self",102,"health",9,60,90,20,0,"msg_share_narrow",0,91
"s258","control",59,"health",9,60,80,10,0,"msg_share_narrow",0,44
"s258","self",110,"climate",9,30,30,30,0,"msg_share_narrow",0,53
"s258","control",34,"health",9,100,100,10,0,"msg_share_narrow",0,32
"s258","other",20,"climate",9,70,90,0,0,"msg_share_narrow",0,46
"s258","control",46,"health",9,20,70,10,0,"msg_share_narrow",0,36
"s258","self",10,"climate",9,60,80,10,0,"msg_share_narrow",0,45
"s258","other",45,"health",9,80,80,10,0,"msg_share_narrow",0,40
"s258","self",98,"climate",9,80,80,10,0,"msg_share_narrow",0,72
"s259","control",23,"health",26,10,0,0,0,"msg_share_narrow",0,19
"s259","other",11,"climate",26,70,80,20,0,"msg_share_narrow",0,33
"s259","self",91,"health",26,40,30,20,0,"msg_share_narrow",0,13
"s259","other",31,"climate",26,60,60,20,0,"msg_share_narrow",0,20
"s259","control",6,"health",26,10,20,10,0,"msg_share_narrow",0,22
"s259","self",67,"climate",26,70,70,20,0,"msg_share_narrow",0,18
"s259","control",101,"health",26,60,60,30,0,"msg_share_narrow",0,13
"s259","other",66,"climate",26,30,60,30,0,"msg_share_narrow",0,14
"s259","other",57,"health",26,30,70,60,0,"msg_share_narrow",0,13
"s259","self",38,"climate",26,80,30,50,0,"msg_share_narrow",0,13
"s259","control",90,"health",26,70,30,30,0,"msg_share_narrow",0,25
"s259","control",98,"climate",26,10,20,10,0,"msg_share_narrow",0,18
"s259","other",78,"health",26,40,60,0,0,"msg_share_narrow",0,17
"s259","self",37,"climate",26,70,60,30,0,"msg_share_narrow",0,19
"s259","self",103,"health",26,80,20,60,0,"msg_share_narrow",0,13
"s259","other",35,"climate",26,70,60,30,0,"msg_share_narrow",0,18
"s259","control",60,"health",26,20,70,20,0,"msg_share_narrow",0,24
"s259","self",12,"climate",26,60,30,10,0,"msg_share_narrow",0,18
"s259","control",30,"health",26,0,20,40,0,"msg_share_narrow",0,29
"s259","other",77,"climate",26,70,60,20,0,"msg_share_narrow",0,19
"s259","self",46,"health",26,60,60,40,0,"msg_share_narrow",0,14
"s259","other",86,"climate",26,60,70,30,0,"msg_share_narrow",0,19
"s259","control",8,"health",26,70,60,20,0,"msg_share_narrow",0,8
"s259","self",27,"climate",26,20,10,20,0,"msg_share_narrow",0,21
"s259","control",63,"health",26,70,70,30,0,"msg_share_narrow",0,19
"s259","other",53,"climate",26,60,70,10,0,"msg_share_narrow",0,28
"s260","other",86,"climate",14,30,30,10,0,"msg_share_narrow",0,29
"s260","self",34,"health",14,90,90,70,0,"msg_share_narrow",0,40
"s260","control",35,"climate",14,60,40,10,0,"msg_share_narrow",0,21
"s260","control",45,"health",14,80,80,70,0,"msg_share_narrow",0,21
"s260","self",77,"climate",14,70,70,50,0,"msg_share_narrow",0,27
"s260","other",39,"health",14,80,80,70,0,"msg_share_narrow",0,29
"s260","other",26,"climate",14,70,70,50,0,"msg_share_narrow",0,28
"s260","control",5,"health",14,30,30,30,0,"msg_share_narrow",0,28
"s260","self",82,"climate",14,80,80,30,0,"msg_share_narrow",0,24
"s260","control",33,"health",14,50,50,20,0,"msg_share_narrow",0,13
"s260","self",94,"climate",14,60,60,30,0,"msg_share_narrow",0,15
"s260","other",9,"health",14,80,80,50,0,"msg_share_narrow",0,23
"s260","self",37,"climate",14,70,70,20,0,"msg_share_narrow",0,23
"s260","other",103,"health",14,40,40,10,0,"msg_share_narrow",0,23
"s261","self",39,"health",7,70,70,20,0,"msg_share_narrow",0,27
"s261","other",44,"climate",7,80,80,20,0,"msg_share_narrow",0,23
"s261","self",109,"health",7,70,70,10,0,"msg_share_narrow",0,22
"s261","other",38,"climate",7,10,30,10,0,"msg_share_narrow",0,24
"s261","other",13,"health",7,10,10,10,0,"msg_share_narrow",0,22
"s261","control",27,"climate",7,60,60,10,0,"msg_share_narrow",0,23
"s261","self",80,"health",7,60,60,10,0,"msg_share_narrow",0,27
"s262","other",60,"health",14,0,70,100,0,"msg_share_narrow",0,23
"s262","control",56,"climate",14,100,100,80,0,"msg_share_narrow",0,24
"s262","self",52,"health",14,100,100,60,0,"msg_share_narrow",0,22
"s262","control",40,"climate",14,0,0,0,0,"msg_share_narrow",0,24
"s262","other",76,"health",14,0,0,0,0,"msg_share_narrow",0,24
"s262","self",35,"climate",14,100,100,70,0,"msg_share_narrow",0,18
"s262","self",93,"health",14,70,80,60,0,"msg_share_narrow",0,27
"s262","control",106,"climate",14,100,100,100,0,"msg_share_narrow",0,24
"s262","other",59,"health",14,80,90,60,0,"msg_share_narrow",0,31
"s262","other",69,"climate",14,100,100,90,0,"msg_share_narrow",0,29
"s262","control",19,"health",14,100,100,70,0,"msg_share_narrow",0,26
"s262","self",12,"climate",14,100,100,80,0,"msg_share_narrow",0,23
"s262","control",74,"health",14,100,100,60,0,"msg_share_narrow",0,21
"s262","self",99,"climate",14,100,90,70,0,"msg_share_narrow",1,14
"s263","control",103,"health",4,100,100,100,0,"msg_share_narrow",0,49
"s263","other",77,"climate",4,90,80,90,0,"msg_share_narrow",0,32
"s263","self",23,"health",4,50,90,100,0,"msg_share_narrow",0,32
"s263","other",7,"climate",4,60,60,90,0,"msg_share_narrow",0,36
"s264","other",9,"health",4,60,60,60,0,"msg_share_narrow",0,36
"s264","self",79,"climate",4,90,90,60,0,"msg_share_narrow",0,43
"s264","control",59,"health",4,100,100,10,0,"msg_share_narrow",0,34
"s264","control",26,"climate",4,60,60,20,0,"msg_share_narrow",0,40
"s265","other",66,"climate",5,90,60,30,0,"msg_share_narrow",0,6
"s265","self",67,"climate",5,70,70,30,0,"msg_share_narrow",0,6
"s265","other",37,"climate",5,70,70,20,0,"msg_share_narrow",0,9
"s266","other",102,"health",8,10,30,10,0,"msg_share_narrow",0,41
"s266","control",68,"health",8,90,30,60,0,"msg_share_narrow",0,55
"s266","other",50,"climate",8,40,20,0,0,"msg_share_narrow",0,24
"s266","control",19,"health",8,70,70,30,0,"msg_share_narrow",0,50
"s266","self",62,"climate",8,10,10,0,0,"msg_share_narrow",0,26
"s266","self",33,"health",8,90,30,60,0,"msg_share_narrow",0,21
"s266","other",79,"climate",8,60,80,80,0,"msg_share_narrow",0,28
"s266","control",75,"health",8,10,90,50,0,"msg_share_narrow",0,24
"s267","control",51,"climate",4,80,90,30,0,"msg_share_narrow",0,18
"s267","self",71,"health",4,20,60,10,0,"msg_share_narrow",0,17
"s267","other",81,"climate",4,70,80,30,0,"msg_share_narrow",0,23
"s267","control",101,"health",4,60,80,20,0,"msg_share_narrow",0,25
"s268","self",49,"health",14,100,100,0,0,"msg_share_narrow",0,8
"s268","control",11,"climate",14,60,60,30,0,"msg_share_narrow",0,18
"s268","other",64,"health",14,70,70,0,0,"msg_share_narrow",0,10
"s268","control",7,"climate",14,60,60,30,0,"msg_share_narrow",0,47
"s268","other",43,"health",14,80,80,20,0,"msg_share_narrow",0,18
"s268","self",20,"climate",14,60,60,20,0,"msg_share_narrow",0,16
"s268","other",73,"health",14,80,80,20,0,"msg_share_narrow",0,12
"s268","self",72,"climate",14,80,80,30,0,"msg_share_narrow",0,17
"s268","control",45,"health",14,70,70,10,0,"msg_share_narrow",0,18
"s268","self",14,"climate",14,60,80,30,0,"msg_share_narrow",0,23
"s268","control",21,"health",14,70,80,30,0,"msg_share_narrow",0,8
"s268","other",51,"climate",14,70,70,80,0,"msg_share_narrow",0,8
"s268","other",48,"health",14,80,70,60,0,"msg_share_narrow",0,8
"s268","control",98,"climate",14,70,60,60,0,"msg_share_narrow",0,9
"s269","other",34,"health",5,60,60,20,0,"msg_share_narrow",0,30
"s269","control",61,"climate",5,60,50,40,0,"msg_share_narrow",0,64
"s269","control",6,"health",5,10,10,0,0,"msg_share_narrow",0,60
"s269","self",70,"climate",5,60,40,30,0,"msg_share_narrow",0,70
"s270","self",98,"climate",6,20,20,0,0,"msg_share_narrow",0,33
"s270","control",22,"health",6,60,60,0,0,"msg_share_narrow",0,47
"s270","other",86,"climate",6,100,70,10,0,"msg_share_narrow",0,51
"s270","other",73,"health",6,0,70,0,0,"msg_share_narrow",0,40
"s270","self",40,"climate",6,60,60,10,0,"msg_share_narrow",0,70
"s270","control",9,"health",6,10,20,10,0,"msg_share_narrow",0,29
"s271","other",17,"health",4,90,90,50,0,"msg_share_narrow",0,61
"s271","self",15,"climate",4,100,100,90,0,"msg_share_narrow",0,61
"s271","control",49,"health",4,70,70,40,0,"msg_share_narrow",0,46
"s271","other",7,"climate",4,100,100,100,0,"msg_share_narrow",0,102
"s272","control",96,"climate",10,90,90,100,0,"msg_share_narrow",0,13
"s272","other",32,"health",10,100,90,100,0,"msg_share_narrow",0,35
"s272","control",50,"climate",10,90,90,60,0,"msg_share_narrow",0,15
"s272","self",91,"health",10,20,20,60,0,"msg_share_narrow",0,12
"s272","self",79,"climate",10,100,100,100,0,"msg_share_narrow",0,11
"s272","control",55,"health",10,100,100,100,0,"msg_share_narrow",0,24
"s272","other",108,"climate",10,100,100,100,0,"msg_share_narrow",0,8
"s272","control",5,"health",10,30,30,70,0,"msg_share_narrow",0,8
"s272","other",11,"climate",10,70,70,60,0,"msg_share_narrow",0,16
"s272","self",33,"health",10,100,60,100,0,"msg_share_narrow",0,26
"s273","control",90,"health",3,60,90,0,0,"msg_share_narrow",0,26
"s273","self",54,"climate",3,70,80,0,0,"msg_share_narrow",0,28
"s273","other",71,"health",3,90,100,0,0,"msg_share_narrow",0,36
"s274","other",5,"health",9,10,10,0,0,"msg_share_narrow",0,7
"s274","control",77,"climate",9,0,0,0,0,"msg_share_narrow",0,7
"s274","self",48,"health",9,70,0,0,0,"msg_share_narrow",0,8
"s274","other",73,"health",9,0,80,0,0,"msg_share_narrow",0,17
"s274","control",1,"climate",9,0,0,0,0,"msg_share_narrow",0,29
"s274","self",60,"health",9,100,100,0,0,"msg_share_narrow",0,42
"s274","self",72,"climate",9,100,100,0,0,"msg_share_narrow",0,21
"s274","control",71,"health",9,0,0,0,0,"msg_share_narrow",0,17
"s274","other",61,"climate",9,0,0,0,0,"msg_share_narrow",0,28
"s275","self",18,"climate",10,100,100,100,0,"msg_share_narrow",0,67
"s275","other",13,"health",10,40,70,20,0,"msg_share_narrow",0,28
"s275","control",27,"climate",10,100,100,100,0,"msg_share_narrow",0,29
"s275","control",59,"health",10,90,90,90,0,"msg_share_narrow",0,8
"s275","self",104,"climate",10,100,100,90,0,"msg_share_narrow",0,12
"s275","other",90,"health",10,80,80,80,0,"msg_share_narrow",0,21
"s275","self",54,"climate",10,90,100,80,0,"msg_share_narrow",0,10
"s275","other",91,"health",10,10,20,40,0,"msg_share_narrow",0,6
"s275","control",82,"climate",10,100,100,70,0,"msg_share_narrow",0,6
"s275","other",63,"health",10,60,80,70,0,"msg_share_narrow",0,15
"s277","other",81,"climate",6,0,0,0,0,"msg_share_narrow",0,56
"s277","self",52,"health",6,100,30,0,0,"msg_share_narrow",0,29
"s277","control",62,"climate",6,0,0,0,0,"msg_share_narrow",0,39
"s277","self",87,"health",6,0,0,0,0,"msg_share_narrow",0,56
"s277","other",58,"climate",6,0,0,0,0,"msg_share_narrow",0,19
"s277","control",3,"health",6,0,100,0,0,"msg_share_narrow",0,11
"s278","control",17,"health",10,90,90,70,0,"msg_share_narrow",0,28
"s278","self",69,"climate",10,40,80,0,0,"msg_share_narrow",0,7
"s278","other",5,"health",10,100,90,80,0,"msg_share_narrow",0,9
"s278","self",89,"climate",10,80,90,70,0,"msg_share_narrow",0,7
"s278","control",90,"health",10,100,90,90,0,"msg_share_narrow",0,12
"s278","other",85,"climate",10,80,70,80,0,"msg_share_narrow",0,11
"s278","control",32,"health",10,70,90,50,0,"msg_share_narrow",0,9
"s278","self",14,"climate",10,70,90,30,0,"msg_share_narrow",0,7
"s279","self",10,"climate",27,60,60,60,0,"msg_share_narrow",0,13
"s279","other",41,"health",27,70,70,40,0,"msg_share_narrow",0,11
"s279","control",12,"climate",27,60,60,60,0,"msg_share_narrow",0,25
"s279","control",64,"health",27,60,60,60,0,"msg_share_narrow",0,15
"s279","other",50,"climate",27,70,80,70,0,"msg_share_narrow",0,13
"s279","self",21,"health",27,70,60,60,0,"msg_share_narrow",0,14
"s279","control",85,"climate",27,60,70,60,0,"msg_share_narrow",0,19
"s279","self",3,"health",27,70,60,70,0,"msg_share_narrow",0,20
"s279","other",56,"climate",27,60,70,70,0,"msg_share_narrow",0,9
"s279","other",60,"health",27,60,60,60,0,"msg_share_narrow",0,8
"s279","self",53,"climate",27,40,40,40,0,"msg_share_narrow",0,10
"s279","control",42,"health",27,60,60,60,0,"msg_share_narrow",0,22
"s279","control",37,"climate",27,60,60,60,0,"msg_share_narrow",0,22
"s279","other",34,"health",27,60,60,60,0,"msg_share_narrow",0,15
"s279","self",11,"climate",27,60,60,60,0,"msg_share_narrow",0,7
"s279","control",75,"health",27,70,60,60,0,"msg_share_narrow",0,15
"s279","self",7,"climate",27,40,40,40,0,"msg_share_narrow",0,11
"s279","other",76,"health",27,30,60,60,0,"msg_share_narrow",0,19
"s279","self",79,"climate",27,60,60,60,0,"msg_share_narrow",0,7
"s279","control",90,"health",27,70,70,70,0,"msg_share_narrow",0,9
"s279","other",70,"climate",27,60,60,60,0,"msg_share_narrow",0,16
"s279","control",23,"health",27,70,60,60,0,"msg_share_narrow",0,15
"s279","other",107,"climate",27,60,60,60,0,"msg_share_narrow",0,9
"s279","self",100,"health",27,60,60,60,0,"msg_share_narrow",0,9
"s279","other",29,"climate",27,60,60,60,0,"msg_share_narrow",0,15
"s279","self",106,"climate",27,60,60,60,0,"msg_share_narrow",0,16
"s279","control",25,"health",27,60,60,60,0,"msg_share_narrow",0,13
"s280","other",18,"climate",3,40,40,0,0,"msg_share_narrow",0,14
"s280","self",109,"health",3,80,30,0,0,"msg_share_narrow",0,11
"s280","control",72,"climate",3,90,90,0,0,"msg_share_narrow",0,15
"s281","other",81,"climate",6,100,100,70,0,"msg_share_narrow",0,34
"s281","self",102,"health",6,100,100,80,0,"msg_share_narrow",0,18
"s281","other",29,"climate",6,100,100,90,0,"msg_share_narrow",0,25
"s281","self",29,"climate",6,100,100,80,0,"msg_share_narrow",0,27
"s281","self",59,"health",6,90,80,90,0,"msg_share_narrow",0,23
"s282","self",33,"health",3,60,60,50,0,"msg_share_narrow",0,12
"s282","other",70,"climate",3,40,40,30,0,"msg_share_narrow",0,35
"s282","control",48,"health",3,40,80,70,0,"msg_share_narrow",0,18
"s283","control",37,"climate",4,80,80,10,0,"msg_share_narrow",0,53
"s283","other",92,"health",4,10,80,10,0,"msg_share_narrow",0,44
"s283","self",94,"climate",4,100,100,10,0,"msg_share_narrow",0,48
"s283","control",55,"health",4,10,90,10,0,"msg_share_narrow",0,55
"s284","control",74,"health",10,90,80,20,0,"msg_share_narrow",0,30
"s284","other",67,"climate",10,100,100,30,0,"msg_share_narrow",0,29
"s284","self",75,"health",10,100,70,10,0,"msg_share_narrow",0,11
"s284","control",89,"climate",10,100,100,70,0,"msg_share_narrow",0,17
"s284","self",78,"health",10,100,80,10,0,"msg_share_narrow",0,12
"s284","other",54,"climate",10,100,100,30,0,"msg_share_narrow",0,24
"s284","control",55,"health",10,100,80,20,0,"msg_share_narrow",0,36
"s284","other",61,"climate",10,90,80,10,0,"msg_share_narrow",0,9
"s284","self",93,"health",10,100,80,10,0,"msg_share_narrow",0,19
"s284","other",50,"climate",10,100,100,20,0,"msg_share_narrow",0,18
"s285","other",105,"health",6,80,80,100,0,"msg_share_narrow",0,45
"s285","control",40,"climate",6,70,70,100,0,"msg_share_narrow",0,78
"s285","self",93,"health",6,100,100,100,0,"msg_share_narrow",0,44
"s285","other",89,"climate",6,100,80,100,0,"msg_share_narrow",0,36
"s285","self",76,"health",6,10,70,100,0,"msg_share_narrow",0,41
"s285","control",53,"climate",6,60,30,100,0,"msg_share_narrow",0,60
"s286","other",14,"climate",10,80,80,50,0,"msg_share_narrow",0,6
"s286","self",89,"climate",10,70,70,0,0,"msg_share_narrow",0,20
"s286","control",41,"health",10,100,100,100,0,"msg_share_narrow",0,42
"s286","self",51,"climate",10,20,20,0,0,"msg_share_narrow",0,53
"s286","other",95,"health",10,0,0,0,0,"msg_share_narrow",0,38
"s286","other",79,"climate",10,80,80,80,0,"msg_share_narrow",0,45
"s286","control",92,"health",10,0,0,0,0,"msg_share_narrow",0,17
"s286","self",10,"climate",10,40,40,70,0,"msg_share_narrow",0,47
"s286","other",25,"health",10,70,70,60,0,"msg_share_narrow",0,40
"s286","self",58,"climate",10,90,90,80,0,"msg_share_narrow",0,33
"s287","other",62,"climate",6,80,90,10,0,"msg_share_narrow",0,38
"s287","control",90,"health",6,10,30,0,0,"msg_share_narrow",0,38
"s287","self",61,"climate",6,80,100,60,0,"msg_share_narrow",0,27
"s287","other",5,"health",6,50,50,0,0,"msg_share_narrow",0,20
"s287","self",15,"climate",6,0,0,0,0,"msg_share_narrow",0,24
"s287","control",43,"health",6,80,60,0,0,"msg_share_narrow",0,20
"s288","self",84,"climate",10,80,80,0,0,"msg_share_narrow",0,30
"s288","control",101,"health",10,70,70,0,0,"msg_share_narrow",0,11
"s288","other",1,"climate",10,70,70,0,0,"msg_share_narrow",0,17
"s288","self",22,"health",10,90,90,50,0,"msg_share_narrow",0,11
"s288","other",12,"climate",10,20,20,0,0,"msg_share_narrow",0,17
"s288","control",102,"health",10,60,50,0,0,"msg_share_narrow",0,9
"s288","self",28,"climate",10,70,70,0,0,"msg_share_narrow",0,30
"s288","control",92,"health",10,20,20,0,0,"msg_share_narrow",0,10
"s288","control",57,"health",10,80,80,40,0,"msg_share_narrow",0,32
"s288","other",67,"climate",10,60,60,0,0,"msg_share_narrow",0,23
"s289","self",74,"health",7,0,100,100,0,"msg_share_narrow",0,16
"s289","control",98,"climate",7,60,60,20,0,"msg_share_narrow",0,11
"s289","other",105,"health",7,90,100,70,0,"msg_share_narrow",0,15
"s289","control",10,"climate",7,10,80,0,0,"msg_share_narrow",0,20
"s289","self",59,"health",7,80,100,40,0,"msg_share_narrow",0,11
"s289","other",53,"climate",7,90,90,70,0,"msg_share_narrow",0,16
"s289","other",13,"health",7,90,90,60,0,"msg_share_narrow",0,7
"s291","self",101,"health",8,100,90,0,0,"msg_share_narrow",0,28
"s291","control",99,"climate",8,100,100,0,0,"msg_share_narrow",0,32
"s291","other",109,"health",8,90,100,0,0,"msg_share_narrow",0,19
"s291","control",54,"climate",8,100,100,0,0,"msg_share_narrow",0,23
"s291","other",90,"health",8,10,80,0,0,"msg_share_narrow",0,25
"s291","self",89,"climate",8,100,80,0,0,"msg_share_narrow",0,18
"s291","self",13,"health",8,0,0,0,0,"msg_share_narrow",0,8
"s291","other",4,"climate",8,100,100,0,0,"msg_share_narrow",0,39
"s292","control",10,"climate",6,100,80,70,0,"msg_share_narrow",0,49
"s292","self",71,"health",6,60,100,100,0,"msg_share_narrow",0,26
"s292","control",42,"health",6,60,60,60,0,"msg_share_narrow",0,36
"s292","control",70,"climate",6,100,100,80,0,"msg_share_narrow",0,26
"s292","self",83,"health",6,100,100,80,0,"msg_share_narrow",0,22
"s292","other",111,"climate",6,70,70,10,0,"msg_share_narrow",0,30
"s293","other",85,"climate",9,10,10,0,0,"msg_share_narrow",0,28
"s293","control",68,"health",9,0,0,0,0,"msg_share_narrow",0,29
"s293","control",27,"climate",9,40,40,0,0,"msg_share_narrow",0,42
"s293","self",80,"health",9,70,40,10,0,"msg_share_narrow",0,45
"s293","other",79,"climate",9,40,0,0,0,"msg_share_narrow",0,53
"s293","self",43,"health",9,30,30,0,0,"msg_share_narrow",0,21
"s293","control",72,"climate",9,40,40,0,0,"msg_share_narrow",0,13
